final_url,how_many,primary_posture,primary_occluded,staff_patient_other,exception_case
7e73b2405213b2f49c58ffde3e67b9055a74ea20e3fb6024f274307f12fe94d3_cat-1_003.JPG,One,Standing,No,Staff,No
7e75cf7c180e85c92d32fdb18f0cf4e429828060fbbffd3c35daf66a13d49f4c_cat-1_002.PNG,One,Standing,No,Staff,No
7e75cf7c180e85c92d32fdb18f0cf4e429828060fbbffd3c35daf66a13d49f4c_cat-1_003.PNG,One,Standing,No,Staff,No
7e7706d8ec842cece87d2efab86c05299fd0e87ac550b305484524573497d36b_cat-1_001.PNG,One,Standing,No,Other,No
7e7706d8ec842cece87d2efab86c05299fd0e87ac550b305484524573497d36b_cat-1_002.PNG,Two,Sitting,No,Patient,No
13bcd7e0cb855666ce771441c21d37d210172e6d3f2c8d08e00bf97de36ea4fd_cat-1_003.PNG,One,Standing,No,Staff,No
13bcd7e0cb855666ce771441c21d37d210172e6d3f2c8d08e00bf97de36ea4fd_cat-1_004.PNG,Two,Lying,No,Patient,No
13bdb0914c711d9399ee258c5a0966baff47c41cf21314b6f025ec97ba96933d_cat-1_001.JPG,One,Sitting,No,Other,No
13bdb0914c711d9399ee258c5a0966baff47c41cf21314b6f025ec97ba96933d_cat-1_002.JPG,One,Standing,No,Staff,No
14001195a03b03a9f8e3971dc0421b65b19f9ac884ff7521c00313daeeb4c61b_cat-1_001.PNG,One,Sitting,No,Other,No
14001195a03b03a9f8e3971dc0421b65b19f9ac884ff7521c00313daeeb4c61b_cat-1_002.PNG,One,Standing,No,Staff,No
1409c11ea1c295661778b828a52e4aa2447df7640c99a1ffed49d98968038114_cat-1_001.PNG,One,Lying,No,Staff,No
1409c11ea1c295661778b828a52e4aa2447df7640c99a1ffed49d98968038114_cat-1_002.PNG,One,Standing,No,Staff,No
1409c11ea1c295661778b828a52e4aa2447df7640c99a1ffed49d98968038114_cat-1_003.PNG,One,Standing,No,Staff,No
140da254c3dad9e00c653be994dca86b826b5614a6e254996252b454377fcb11_cat-1_001.PNG,One,Lying,No,Patient,No
140da254c3dad9e00c653be994dca86b826b5614a6e254996252b454377fcb11_cat-1_002.PNG,One,Standing,No,Staff,No
1414e1fd1fbd0db6a9a3527ad085f9504d80dd7414c0415064be12d642a40832_cat-1_001.PNG,One,Lying,No,Patient,No
1414e1fd1fbd0db6a9a3527ad085f9504d80dd7414c0415064be12d642a40832_cat-1_002.PNG,One,Standing,No,Staff,No
1414e1fd1fbd0db6a9a3527ad085f9504d80dd7414c0415064be12d642a40832_cat-1_003.PNG,One,Standing,No,Staff,No
143d9c8e95053a2fe61fa67efbfe2995515ff18909b338f8f818cb2d1e617ecc_cat-1_001.JPG,One,Standing,No,Staff,No
143d9c8e95053a2fe61fa67efbfe2995515ff18909b338f8f818cb2d1e617ecc_cat-1_002.JPG,One,Standing,No,Staff,No
1441a9de18c240573f98acdb06570a657cef52fe56af9b1316c3f6248089555b_cat-1_001.JPG,One,Lying,No,Other,No
1441a9de18c240573f98acdb06570a657cef52fe56af9b1316c3f6248089555b_cat-1_002.JPG,One,Standing,No,Staff,No
1448b35382f6e64c50b09c52b2982f027da647e912c665f3f635124bb85c2f5b_cat-1_001.PNG,One,Sitting,No,Staff,No
1448b35382f6e64c50b09c52b2982f027da647e912c665f3f635124bb85c2f5b_cat-1_002.PNG,One,Lying,No,Patient,No
145758b142add01b36b786c372c3ffe217ea8a94c28fc9298cc1516b6cc67eea_cat-1_001.PNG,One,Sitting,No,Staff,No
14651c70546231a5a153596b3c22aa0cc8c4012390d2a1b9406d70ad1a2f3d48_cat-1_001.PNG,One,Lying,No,Patient,No
14651c70546231a5a153596b3c22aa0cc8c4012390d2a1b9406d70ad1a2f3d48_cat-1_002.PNG,One,Standing,No,Staff,No
14651c70546231a5a153596b3c22aa0cc8c4012390d2a1b9406d70ad1a2f3d48_cat-1_003.PNG,One,Standing,No,Staff,No
147c7e4ceefc7e03c1755a2f193a1d5b12f46ebbda42f228c6d19a9caf2e010e_cat-1_001.PNG,One,Standing,No,Patient,No
147c7e4ceefc7e03c1755a2f193a1d5b12f46ebbda42f228c6d19a9caf2e010e_cat-1_003.PNG,One,Standing,No,Staff,No
148a867ffaf9fd6fddc0386549c0da25e8515b0422bce817c61958981c4517f5_cat-1_001.PNG,Two,Lying,No,Patient,No
148a867ffaf9fd6fddc0386549c0da25e8515b0422bce817c61958981c4517f5_cat-1_002.PNG,One,Standing,No,Staff,No
148a867ffaf9fd6fddc0386549c0da25e8515b0422bce817c61958981c4517f5_cat-1_003.PNG,One,Sitting,No,Patient,No
1495cb99d2a176484c4848d5628212350d68dc97b04238ba4953a4e31bde1e1b_cat-1_001.PNG,One,Standing,No,Staff,No
1495cb99d2a176484c4848d5628212350d68dc97b04238ba4953a4e31bde1e1b_cat-1_002.PNG,One,Sitting,No,Patient,No
14b63a75373da6e737f22b2011288ea31ef45f088a2de62065380315b3c910e0_cat-1_001.PNG,One,Standing,No,Staff,No
14ba8768f68d2090171d8759ce3101f396f42c3623e008dbe0ad702af069b522_cat-1_001.PNG,One,Standing,No,Staff,No
14ba8768f68d2090171d8759ce3101f396f42c3623e008dbe0ad702af069b522_cat-1_002.PNG,One,Standing,No,Staff,No
14c48dc0430e276ecd361005f506fc3e97a29e5665eb080eafa5cd05c22bb297_cat-1_001.PNG,One,Standing,No,Staff,No
14c48dc0430e276ecd361005f506fc3e97a29e5665eb080eafa5cd05c22bb297_cat-1_002.PNG,One,Sitting,No,Patient,No
14c80e6b45d32efba5ec58c061f6524963307bdfe9c5a5a70f8d93b7de9d4d3c_cat-1_001.JPG,One,Sitting,No,Patient,No
14c80e6b45d32efba5ec58c061f6524963307bdfe9c5a5a70f8d93b7de9d4d3c_cat-1_002.JPG,One,Standing,No,Staff,No
14cd4649e73371174100f4929377bf1abc05bb7aa74dd96f0cae6a7c3fc4410a_cat-1_001.JPG,One,Standing,No,Staff,No
14cd4649e73371174100f4929377bf1abc05bb7aa74dd96f0cae6a7c3fc4410a_cat-1_002.JPG,One,Standing,No,Other,No
14cd4649e73371174100f4929377bf1abc05bb7aa74dd96f0cae6a7c3fc4410a_cat-1_003.JPG,One,Standing,No,Staff,No
14d40ae865f385389de215602b9c993b1d2c06e5a33c647faa5658616d863973_cat-1_001.PNG,Two,Standing,No,Staff,No
14d40ae865f385389de215602b9c993b1d2c06e5a33c647faa5658616d863973_cat-1_002.PNG,One,Sitting,No,Patient,No
14d40ae865f385389de215602b9c993b1d2c06e5a33c647faa5658616d863973_cat-1_003.PNG,Two,Standing,No,Staff,No
14d66218493a07e5557842c72110c954d39db58ac9f45d85f69728a1954bb162_cat-1_001.PNG,One,Standing,No,Staff,No
14d66218493a07e5557842c72110c954d39db58ac9f45d85f69728a1954bb162_cat-1_002.PNG,One,Lying,No,Patient,No
14d7e8a07f41ebc11e1bb9ea3d877ee81f13a2cce02257c84c9cf6199733f51d_cat-1_001.PNG,One,Sitting,No,Other,No
14d7e8a07f41ebc11e1bb9ea3d877ee81f13a2cce02257c84c9cf6199733f51d_cat-1_002.PNG,One,Sitting,No,Staff,No
14d860cf22b954609ba135339a6d18bd4345ddbf92028d5d0cf06886b4732621_cat-1_001.PNG,One,Sitting,No,Other,No
14d860cf22b954609ba135339a6d18bd4345ddbf92028d5d0cf06886b4732621_cat-1_002.PNG,One,Sitting,No,Staff,No
14d9ccaab1ceb5d3312b544c3dea741f331a897775b8adc608bbe09dff413f86_cat-1_001.JPG,One,Standing,No,Staff,No
14d9ccaab1ceb5d3312b544c3dea741f331a897775b8adc608bbe09dff413f86_cat-1_002.JPG,One,Standing,Unknown / Watermark,Other,No
14db0dc9fcac04dfcae418d1ede398d558e5b855ffb0c465a77f8acab569bf3d_cat-1_001.PNG,Two,Sitting,No,Other,Yes
14db0dc9fcac04dfcae418d1ede398d558e5b855ffb0c465a77f8acab569bf3d_cat-1_002.PNG,One,Sitting,No,,No
14e07dd4d90e6bc9fc10d6469059b449f0eefadac8847767df3ca6d532c43ad2_cat-1_001.PNG,One,Sitting,No,Staff,No
14e07dd4d90e6bc9fc10d6469059b449f0eefadac8847767df3ca6d532c43ad2_cat-1_002.PNG,None,Unknown,Unknown / Watermark,Other,No
14e07dd4d90e6bc9fc10d6469059b449f0eefadac8847767df3ca6d532c43ad2_cat-1_003.PNG,None,Unknown,Unknown / Watermark,Other,No
14e07dd4d90e6bc9fc10d6469059b449f0eefadac8847767df3ca6d532c43ad2_cat-1_004.PNG,None,Unknown,Unknown / Watermark,Other,No
14e07dd4d90e6bc9fc10d6469059b449f0eefadac8847767df3ca6d532c43ad2_cat-1_005.PNG,None,Unknown,Unknown / Watermark,Other,No
14f50252e6038e570a964b10e5d251a7215f960ac0c3b79b7b33c145b799c5e4_cat-1_001.JPG,One,Standing,No,Staff,No
14f50252e6038e570a964b10e5d251a7215f960ac0c3b79b7b33c145b799c5e4_cat-1_002.JPG,One,Lying,No,Patient,No
14f50252e6038e570a964b10e5d251a7215f960ac0c3b79b7b33c145b799c5e4_cat-1_003.JPG,One,Lying,No,Patient,No
14f50252e6038e570a964b10e5d251a7215f960ac0c3b79b7b33c145b799c5e4_cat-1_004.JPG,None,Unknown,Unknown / Watermark,Other,No
14f50252e6038e570a964b10e5d251a7215f960ac0c3b79b7b33c145b799c5e4_cat-1_005.JPG,One,Standing,No,Staff,No
14fe6680f759d97919fa838a5283f61d6e115881d8bf1641945214299f0ee39e_cat-1_001.PNG,One,Standing,No,Staff,No
1515c91c01a234af92b933ee26cbd0561d25acf884badc6796fe30b186767168_cat-1_001.PNG,One,Sitting,No,Other,No
151ec96912467805d4d7292855fbaa7783cae9ee256ea4f1a5d6b63d015d6f9f_cat-1_001.PNG,One,Standing,No,Staff,No
151ec96912467805d4d7292855fbaa7783cae9ee256ea4f1a5d6b63d015d6f9f_cat-1_002.PNG,One,Standing,No,Other,No
153d53f183ab2b6c84c37bbd7f049da096c1f22b7e4f415662c2c86b63087579_cat-1_001.JPG,One,Standing,No,Staff,No
153d53f183ab2b6c84c37bbd7f049da096c1f22b7e4f415662c2c86b63087579_cat-1_002.JPG,One,Lying,No,Other,No
154efee1e564ac9a7fbb138c6631951fe230cea19d6c8dfabeadc91d353f401e_cat-1_001.PNG,One,Lying,No,Patient,No
154efee1e564ac9a7fbb138c6631951fe230cea19d6c8dfabeadc91d353f401e_cat-1_002.PNG,One,Lying,No,Patient,No
154efee1e564ac9a7fbb138c6631951fe230cea19d6c8dfabeadc91d353f401e_cat-1_003.PNG,One,Sitting,No,Patient,No
154efee1e564ac9a7fbb138c6631951fe230cea19d6c8dfabeadc91d353f401e_cat-1_004.PNG,None,Unknown,Unknown / Watermark,Other,No
155c793813f73af7bee04b89d60ee0fe31ff69ab476e65310c57ab77f1d15b37_cat-1_001.JPG,One,Standing,No,Staff,No
155c793813f73af7bee04b89d60ee0fe31ff69ab476e65310c57ab77f1d15b37_cat-1_002.JPG,Two,Sitting,No,Other,No
156ed0aba8d0500f03148eab3700f9a0d14f682c8e4a111772ecc3797c103852_cat-1_001.PNG,One,Lying,No,Patient,No
156ed0aba8d0500f03148eab3700f9a0d14f682c8e4a111772ecc3797c103852_cat-1_002.PNG,One,Standing,No,Staff,No
15884eaf554c62958593c30d29528f63b6300d3f5f28b88d82e622a0523543af_cat-1_001.JPG,One,Standing,No,Staff,No
15884eaf554c62958593c30d29528f63b6300d3f5f28b88d82e622a0523543af_cat-1_002.JPG,One,Sitting,No,Patient,No
15884eaf554c62958593c30d29528f63b6300d3f5f28b88d82e622a0523543af_cat-1_003.JPG,One,Standing,No,Staff,No
15950bcc2337881276748d3c5ba96fde7d998681d636804784286b7675afaf31_cat-1_001.PNG,One,Standing,No,Patient,No
15950bcc2337881276748d3c5ba96fde7d998681d636804784286b7675afaf31_cat-1_002.PNG,One,Standing,No,Staff,No
159d1348b325e31b8b38b72d8b83583af01c38353d8bf1efa2154950e130207d_cat-1_001.PNG,One,Standing,No,Staff,No
159d1348b325e31b8b38b72d8b83583af01c38353d8bf1efa2154950e130207d_cat-1_002.PNG,One,Sitting,No,Patient,No
159fbd602fd4a51e315ceb3dbf8b1e3b383b3d7eb5cfcc6b69b163bacd10441f_cat-1_001.PNG,One,Lying,No,Patient,No
159fbd602fd4a51e315ceb3dbf8b1e3b383b3d7eb5cfcc6b69b163bacd10441f_cat-1_002.PNG,One,Standing,No,Other,No
159fbd602fd4a51e315ceb3dbf8b1e3b383b3d7eb5cfcc6b69b163bacd10441f_cat-1_003.PNG,One,Standing,No,Staff,No
15ab8bded039403f1e663a05bc53978505b03649e7372ce047d4cf6f4e041158_cat-1_001.PNG,One,Standing,No,Other,No
15ab8bded039403f1e663a05bc53978505b03649e7372ce047d4cf6f4e041158_cat-1_003.PNG,One,Standing,No,Staff,No
15ab8bded039403f1e663a05bc53978505b03649e7372ce047d4cf6f4e041158_cat-1_004.PNG,One,Standing,No,Staff,No
15c6a84e8212adb1d97fd517cc88ad625b803c66fd6eb42699391eb922291580_cat-1_001.PNG,Two,Sitting,No,Patient,No
15c6a84e8212adb1d97fd517cc88ad625b803c66fd6eb42699391eb922291580_cat-1_002.PNG,One,Unknown,Unknown / Watermark,Staff,No
15c6a84e8212adb1d97fd517cc88ad625b803c66fd6eb42699391eb922291580_cat-1_003.PNG,One,Standing,No,Staff,No
15c995ee32ebf28f4d84bdc79f367f1d46258e7f78eb3e43d43efed8187fcf5f_cat-1_001.PNG,One,Standing,No,Staff,No
15c995ee32ebf28f4d84bdc79f367f1d46258e7f78eb3e43d43efed8187fcf5f_cat-1_002.PNG,One,Lying,No,Patient,No
15d5a559bb169b07548f69aaf232ed988887dbae460c3beedc4db2fbda8a836b_cat-1_001.PNG,One,Standing,No,Staff,No
15d5a559bb169b07548f69aaf232ed988887dbae460c3beedc4db2fbda8a836b_cat-1_002.PNG,Three,Standing,No,Staff,No
15d5a559bb169b07548f69aaf232ed988887dbae460c3beedc4db2fbda8a836b_cat-1_003.PNG,Two,Standing,No,Staff,No
15d5a559bb169b07548f69aaf232ed988887dbae460c3beedc4db2fbda8a836b_cat-1_004.PNG,None,Unknown,Unknown / Watermark,Other,No
f00c7888a32214d065af9a684334e6df9f2ff3f54c81a5cf83c33412ff826fe0_cat-1_005.PNG,Two,Standing,Yes,Staff,No
f00c7888a32214d065af9a684334e6df9f2ff3f54c81a5cf83c33412ff826fe0_cat-1_007.PNG,Two,Standing,Yes,Staff,Bad Image
f02e4d678604d7e3cec6f67a5ff90e5af1864ddd8e9b0e6382ed0340b3bbcf23_cat-1_001.PNG,One,Standing,No,Staff,No
f02e4d678604d7e3cec6f67a5ff90e5af1864ddd8e9b0e6382ed0340b3bbcf23_cat-1_002.PNG,One,Standing,No,Staff,No
f03eed3208831791a8adf9c5b9e221f41828d41b29d2e745e99490ffeb15cfdb_cat-1_001.PNG,One,Standing,Yes,Staff,No
f03eed3208831791a8adf9c5b9e221f41828d41b29d2e745e99490ffeb15cfdb_cat-1_002.PNG,One,Standing,Yes,Staff,No
f042e65273d4142af4cef4fec3d705f58d716935975c53cadb19f4de532b4b69_cat-1_001.PNG,Two,Sitting,No,Patient,No
f042e65273d4142af4cef4fec3d705f58d716935975c53cadb19f4de532b4b69_cat-1_002.PNG,One,Standing,Yes,Staff,No
f042e65273d4142af4cef4fec3d705f58d716935975c53cadb19f4de532b4b69_cat-1_003.PNG,None,Unknown,Yes,Other,Bad Image
f042e65273d4142af4cef4fec3d705f58d716935975c53cadb19f4de532b4b69_cat-1_004.PNG,Two,Sitting,Yes,Patient,No
f048855c75f8fbd8acfcd9d6d35fd077774e4b1eabcc8d5ff66d5600cf59394f_cat-1_002.JPG,One,Standing,No,Staff,No
f048855c75f8fbd8acfcd9d6d35fd077774e4b1eabcc8d5ff66d5600cf59394f_cat-1_003.JPG,One,Standing,Yes,Staff,No
f048855c75f8fbd8acfcd9d6d35fd077774e4b1eabcc8d5ff66d5600cf59394f_cat-1_004.JPG,Two,Standing,Yes,Other,No
f05fe7f9b4295d3ca03f9ef52104c933063d0a0026a5739a923fbb6b418618ad_cat-1_001.PNG,Two,Lying,Yes,Patient,No
f05fe7f9b4295d3ca03f9ef52104c933063d0a0026a5739a923fbb6b418618ad_cat-1_002.PNG,One,Standing,Yes,Staff,No
f060e86a8932ba068993dbeb5924e923c323cf46d2f61a78a47e3973b7389392_cat-1_001.PNG,Two,Lying,Yes,Patient,No
f060e86a8932ba068993dbeb5924e923c323cf46d2f61a78a47e3973b7389392_cat-1_002.PNG,Two,Sitting,Yes,Patient,No
f060e86a8932ba068993dbeb5924e923c323cf46d2f61a78a47e3973b7389392_cat-1_003.PNG,Two,Standing,No,Staff,No
f061b09142336b3e795b34b03784c61fcf128a16239fa191cbfcf7983f46ef84_cat-1_001.PNG,One,Standing,No,Other,No
f061b09142336b3e795b34b03784c61fcf128a16239fa191cbfcf7983f46ef84_cat-1_002.PNG,Two,Standing,Yes,Staff,No
f061b09142336b3e795b34b03784c61fcf128a16239fa191cbfcf7983f46ef84_cat-1_003.PNG,Two,Standing,Yes,Staff,No
f0637b5608b308da28831ba8364392a277c99f556140e3e524e2c972a217b090_cat-1_001.PNG,One,Standing,Yes,Staff,No
f0637b5608b308da28831ba8364392a277c99f556140e3e524e2c972a217b090_cat-1_002.PNG,One,Standing,Yes,Other,No
f07a2889ea39687dd4aacddf5fd5a53029732fb927a3db387c850ab01ff7b849_cat-1_001.PNG,Two,Lying,No,Patient,No
f07a2889ea39687dd4aacddf5fd5a53029732fb927a3db387c850ab01ff7b849_cat-1_002.PNG,Two,Standing,Yes,Other,No
f07a2889ea39687dd4aacddf5fd5a53029732fb927a3db387c850ab01ff7b849_cat-1_003.PNG,One,Standing,Yes,Other,No
f09b38ff03da583fe27c836d04d50be1471b346ecbce698ed89abe82612daa61_cat-1_001.PNG,Two,Lying,Yes,Staff,No
f09b38ff03da583fe27c836d04d50be1471b346ecbce698ed89abe82612daa61_cat-1_002.PNG,Two,Standing,Yes,Staff,No
f09b38ff03da583fe27c836d04d50be1471b346ecbce698ed89abe82612daa61_cat-1_003.PNG,One,Standing,Yes,Staff,No
f09b38ff03da583fe27c836d04d50be1471b346ecbce698ed89abe82612daa61_cat-1_004.PNG,Two,Standing,Yes,Staff,No
f0a81e31be4d25ea1e3ab0c47872653de6b748271f998fa39679acd789712848_cat-1_001.JPG,Two,Standing,Yes,Other,No
f0a81e31be4d25ea1e3ab0c47872653de6b748271f998fa39679acd789712848_cat-1_002.JPG,Three,Standing,Yes,Other,No
f0a81e31be4d25ea1e3ab0c47872653de6b748271f998fa39679acd789712848_cat-1_003.JPG,Two,Sitting,Yes,Patient,No
f0acfd2c143bda2796d90350e7542bb1f7216e137592b49c39b7d78f31da0cb6_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
f0acfd2c143bda2796d90350e7542bb1f7216e137592b49c39b7d78f31da0cb6_cat-1_002.PNG,One,Standing,Yes,Staff,No
f0acfd2c143bda2796d90350e7542bb1f7216e137592b49c39b7d78f31da0cb6_cat-1_003.PNG,Two,Standing,Yes,Staff,No
f0acfd2c143bda2796d90350e7542bb1f7216e137592b49c39b7d78f31da0cb6_cat-1_004.PNG,Two,Standing,Yes,Staff,No
f0c41fcf4d87e373cc06c6836a851b5fc5a72d2670c91264abd8f1bdb6b3ba14_cat-1_001.JPG,One,Standing,Yes,Staff,No
f0c41fcf4d87e373cc06c6836a851b5fc5a72d2670c91264abd8f1bdb6b3ba14_cat-1_002.JPG,One,Standing,Yes,Staff,No
f0c41fcf4d87e373cc06c6836a851b5fc5a72d2670c91264abd8f1bdb6b3ba14_cat-1_003.JPG,Three,Sitting,Yes,Patient,No
f0c41fcf4d87e373cc06c6836a851b5fc5a72d2670c91264abd8f1bdb6b3ba14_cat-1_004.JPG,One,Standing,Yes,Staff,No
f0d2b433d5059112850ca55bf395478fc3995b5356c1b734968bc30adb093e24_cat-1_001.PNG,Two,Standing,Yes,Staff,No
f0d2b433d5059112850ca55bf395478fc3995b5356c1b734968bc30adb093e24_cat-1_002.PNG,Two,Sitting,Yes,Patient,No
f0eabaa74cbe5d02231b1534f623383216db110e69ff3c9f799d87018a16022e_cat-1_001.PNG,Two,Standing,Yes,Staff,No
f0eabaa74cbe5d02231b1534f623383216db110e69ff3c9f799d87018a16022e_cat-1_002.PNG,Two,Lying,Yes,Patient,No
f0eed68cedf4e1be082e8e460a8a4670f964667e673be7108d217f9112cc922f_cat-1_001.JPG,One,Standing,No,Staff,No
f10d29900ca6bfd6e663f26aa5afcff85c49e104822af3f76c4edf759a3470e9_cat-1_002.PNG,One,Standing,Yes,Staff,No
f10d29900ca6bfd6e663f26aa5afcff85c49e104822af3f76c4edf759a3470e9_cat-1_003.PNG,One,Sitting,Yes,Other,No
f10d29900ca6bfd6e663f26aa5afcff85c49e104822af3f76c4edf759a3470e9_cat-1_004.PNG,Two,Lying,Yes,Patient,No
f12a919372b525bff6e2c513da96b2e3d9e29ec54a998c5a4d8249e2be6e5813_cat-1_001.PNG,Two,Lying,Yes,Patient,No
f12a919372b525bff6e2c513da96b2e3d9e29ec54a998c5a4d8249e2be6e5813_cat-1_002.PNG,Two,Standing,Yes,Staff,No
f12a919372b525bff6e2c513da96b2e3d9e29ec54a998c5a4d8249e2be6e5813_cat-1_003.PNG,Two,Standing,Yes,Staff,No
f12aa6b0503c1e16875d4609acd65335ea9507206817a4929e62d14a23882067_cat-1_001.JPG,Two,Standing,Yes,Staff,No
f12aa6b0503c1e16875d4609acd65335ea9507206817a4929e62d14a23882067_cat-1_002.JPG,Two,Standing,Yes,Staff,No
f12aa6b0503c1e16875d4609acd65335ea9507206817a4929e62d14a23882067_cat-1_003.JPG,Two,Standing,No,Staff,No
f143b990bb60e82bae0b8c372e1fb7f2e82223f6f7d513463ac869f562c7c963_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
f143b990bb60e82bae0b8c372e1fb7f2e82223f6f7d513463ac869f562c7c963_cat-1_002.PNG,One,Standing,Yes,Staff,No
f143b990bb60e82bae0b8c372e1fb7f2e82223f6f7d513463ac869f562c7c963_cat-1_003.PNG,Two,Sitting,Yes,Other,No
f14e4b7f5d12778d521586f5b4b191ab4d0adc4b42bbf51a10f3fe664b965d06_cat-1_001.PNG,Two,Sitting,Yes,Staff,No
f14e4b7f5d12778d521586f5b4b191ab4d0adc4b42bbf51a10f3fe664b965d06_cat-1_002.PNG,Two,Sitting,Yes,Patient,No
f15a90df0ca5d5e79e2a9d7abf92dcfd54164ad3eee608d63872be8f059462a8_cat-1_001.JPG,Two,Standing,No,Staff,No
f15a90df0ca5d5e79e2a9d7abf92dcfd54164ad3eee608d63872be8f059462a8_cat-1_002.JPG,One,Lying,Yes,Patient,No
f16491734ddba09d41e9a139ce25ab224dcb53f08c86035ff16c2a9bd0335b87_cat-1_001.PNG,One,Sitting,No,Other,No
f16d962bee4bc742713362061edcc9684595345330df164b2dc544e4241c5236_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
f16d962bee4bc742713362061edcc9684595345330df164b2dc544e4241c5236_cat-1_002.PNG,Two,Sitting,Yes,Staff,No
f16d962bee4bc742713362061edcc9684595345330df164b2dc544e4241c5236_cat-1_003.PNG,Two,Sitting,Yes,Patient,No
f17fc328c5633fb3d4a44242e53e720534e047c0b05c7caff5c7d0bbb5ef3a54_cat-1_001.PNG,Two,Standing,Yes,Staff,No
f17fc328c5633fb3d4a44242e53e720534e047c0b05c7caff5c7d0bbb5ef3a54_cat-1_002.PNG,Two,Lying,No,Patient,No
f182724f7326ac009f93bc70f533c4357611890eb7f2b408f5dd9ff467fed0d6_cat-1_001.PNG,One,Standing,Yes,Staff,No
f182724f7326ac009f93bc70f533c4357611890eb7f2b408f5dd9ff467fed0d6_cat-1_002.PNG,One,Standing,Yes,Staff,No
f188d6030577fa10002b12d20b8e46a306e285d238a234dbabe4763d05445d21_cat-1_001.PNG,One,Standing,No,Staff,No
f188d6030577fa10002b12d20b8e46a306e285d238a234dbabe4763d05445d21_cat-1_002.PNG,One,Standing,Yes,Patient,No
f19568304914d655127ac95f1d517114fc676c72c137ec80622b20fb8083f358_cat-1_001.PNG,Two,Sitting,Yes,Staff,No
f19568304914d655127ac95f1d517114fc676c72c137ec80622b20fb8083f358_cat-1_002.PNG,Two,Standing,No,Staff,No
f19568304914d655127ac95f1d517114fc676c72c137ec80622b20fb8083f358_cat-1_003.PNG,Two,Standing,Yes,Patient,No
f1d22375085be9cfaf1360aa63cc0037359b4957ed38ce80c44d58f60ab43092_cat-1_001.JPG,One,Standing,Yes,Staff,No
f1d22375085be9cfaf1360aa63cc0037359b4957ed38ce80c44d58f60ab43092_cat-1_002.JPG,Two,Standing,Yes,Staff,No
f1d22375085be9cfaf1360aa63cc0037359b4957ed38ce80c44d58f60ab43092_cat-1_003.JPG,Two,Standing,Yes,Staff,No
f1d28efa5b98efabfc15c7fc0b854dce37bc121d4a84fbb127ad18745b7a762a_cat-1_001.PNG,One,Standing,No,Patient,No
f1d28efa5b98efabfc15c7fc0b854dce37bc121d4a84fbb127ad18745b7a762a_cat-1_002.PNG,One,Sitting,No,Patient,No
f1d28efa5b98efabfc15c7fc0b854dce37bc121d4a84fbb127ad18745b7a762a_cat-1_003.PNG,Two,Standing,Yes,Staff,No
f1ead8aa0878c8f581ff7837832576705fb9317ad6cf8a4c6481f7c1f60d2555_cat-1_001.PNG,One,Sitting,No,Patient,No
f1ead8aa0878c8f581ff7837832576705fb9317ad6cf8a4c6481f7c1f60d2555_cat-1_002.PNG,One,Sitting,No,Staff,No
f1f06914fdb5630c75ceeffbbb99fcf09cabf127699c856f520793a8de79d52e_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
f1f06914fdb5630c75ceeffbbb99fcf09cabf127699c856f520793a8de79d52e_cat-1_002.PNG,Two,Standing,Yes,Staff,No
f1fc8adf9358aae16c0f5d231e46eaeb16843b6195e88d72283612c09c4540cf_cat-1_001.PNG,One,Sitting,No,Staff,No
f1fcdcc52c7f4404896c12c236281254faa092e11243f95e150e5480bf56a88c_cat-1_001.PNG,Two,Standing,Yes,Staff,No
f1fcdcc52c7f4404896c12c236281254faa092e11243f95e150e5480bf56a88c_cat-1_002.PNG,Two,Standing,Yes,Patient,No
f20a1250d433aa92c750803ce912894f08c33c03e2a78ca944e3ab47edbe825e_cat-1_001.PNG,One,Standing,No,Staff,No
f20a1250d433aa92c750803ce912894f08c33c03e2a78ca944e3ab47edbe825e_cat-1_002.PNG,Two,Sitting,Yes,Staff,No
f20a1250d433aa92c750803ce912894f08c33c03e2a78ca944e3ab47edbe825e_cat-1_003.PNG,Two,Sitting,Yes,Staff,No
f20a1250d433aa92c750803ce912894f08c33c03e2a78ca944e3ab47edbe825e_cat-1_004.PNG,Two,Sitting,Yes,Staff,No
f20a1250d433aa92c750803ce912894f08c33c03e2a78ca944e3ab47edbe825e_cat-1_005.PNG,Three,Sitting,,Staff,No
f20a1250d433aa92c750803ce912894f08c33c03e2a78ca944e3ab47edbe825e_cat-1_006.PNG,Two,Sitting,Yes,Staff,No
f20fd8c29c897b86d487688bdb975a6359d6cf80ad43af159b83085925a50242_cat-1_001.PNG,Three,Sitting,Yes,Other,No
f20fd8c29c897b86d487688bdb975a6359d6cf80ad43af159b83085925a50242_cat-1_002.PNG,One,Standing,Yes,Other,No
f20fd8c29c897b86d487688bdb975a6359d6cf80ad43af159b83085925a50242_cat-1_003.PNG,Two,Sitting,Yes,Patient,No
f22856f8a3f387ffe80f6d0ec23fd5392c33f2c795591e9204fa118d35ce1ee5_cat-1_001.PNG,Three,Lying,No,Patient,No
f22856f8a3f387ffe80f6d0ec23fd5392c33f2c795591e9204fa118d35ce1ee5_cat-1_002.PNG,Two,Standing,Yes,Staff,No
