final_url,how_many,primary_posture,primary_occluded,staff_patient_other
faffd7c996a31503a067fa74d075accfa86122d325a736e90f79eea952d3fa84_cat-1_006.png,None,,,
fb27b24cd1db5f3004a309ba515b86a4f2dcf1ddd31fb44394f05649afea5af8_cat-1_002.png,One,Standing,No,Staff
fb27b24cd1db5f3004a309ba515b86a4f2dcf1ddd31fb44394f05649afea5af8_cat-1_003.png,One,Standing,No,Staff
fb27b24cd1db5f3004a309ba515b86a4f2dcf1ddd31fb44394f05649afea5af8_cat-1_004.png,Two,Standing,Yes,Staff
fb27b24cd1db5f3004a309ba515b86a4f2dcf1ddd31fb44394f05649afea5af8_cat-1_005.png,One,Standing,No,Staff
fb27b24cd1db5f3004a309ba515b86a4f2dcf1ddd31fb44394f05649afea5af8_cat-1_006.png,One,Standing,No,Staff
fb4ff4f4a3432bbbe3acca9bb24c37bcc8056a8ac5da6e98c378b2f91180be7a_cat-1_001.png,One,Standing,Yes,Staff
fb4ff4f4a3432bbbe3acca9bb24c37bcc8056a8ac5da6e98c378b2f91180be7a_cat-1_002.png,One,Unknown,Yes,Staff
fb53a29219041d16fc4fbc5d98fc6ebb73fe883fba94979e6fcd24df967b7b58_cat-1_001.PNG,One,Standing,No,Staff
fb53a29219041d16fc4fbc5d98fc6ebb73fe883fba94979e6fcd24df967b7b58_cat-1_002.PNG,One,Standing,No,Staff
fb56b3adbc8cd23a5c036b53767371368a840ced3fe0f5fc34826f74dedc0781_cat-1_001.jpg,One,Sitting,No,Other
fb56b3adbc8cd23a5c036b53767371368a840ced3fe0f5fc34826f74dedc0781_cat-1_002.jpg,One,Standing,No,Staff
fb609c1547b30556a6cf757faca1eeb48a25788a9c93769bb73af14f94f32261_cat-1_002.PNG,Two,Sitting,No,Staff
fb609c1547b30556a6cf757faca1eeb48a25788a9c93769bb73af14f94f32261_cat-1_003.PNG,One,Sitting,No,Staff
fb6a9c6692f20688550a3e195ce52769507f4db6df8bd218772805d7afc07fc4_cat-1_001.PNG,One,Lying,No,Patient
fb6a9c6692f20688550a3e195ce52769507f4db6df8bd218772805d7afc07fc4_cat-1_002.PNG,One,Standing,Yes,Staff
fb7a444bea6b00191e4240d7b8dd0c92f2ea92c27e14eee3c7108be2d9528f6e_cat-1_001.png,One,Standing,No,Staff
fb7a444bea6b00191e4240d7b8dd0c92f2ea92c27e14eee3c7108be2d9528f6e_cat-1_002.png,One,Standing,No,Patient
fba579dda370cc2defb411b44b8fd3fc2f36edaf28451ef335bcd5c2e44da712_cat-1_001.PNG,One,Standing,Yes,Staff
fba579dda370cc2defb411b44b8fd3fc2f36edaf28451ef335bcd5c2e44da712_cat-1_002.PNG,One,Standing,No,Staff
fba579dda370cc2defb411b44b8fd3fc2f36edaf28451ef335bcd5c2e44da712_cat-1_003.PNG,One,Sitting,Yes,Patient
fbb21b156fa790c097187566971a03bee13bdd16e63a5bed94fefbe75a6922f5_cat-1_001.png,One,Sitting,No,Patient
fbb21b156fa790c097187566971a03bee13bdd16e63a5bed94fefbe75a6922f5_cat-1_002.png,One,Standing,No,Staff
fbb21b156fa790c097187566971a03bee13bdd16e63a5bed94fefbe75a6922f5_cat-1_003.png,One,Standing,No,Staff
fbce6d0c20fdb09b19e9f6993926626581179b81e3398187eb35f10e514e8393_cat-1_001.jpg,None,,,
fbce6d0c20fdb09b19e9f6993926626581179b81e3398187eb35f10e514e8393_cat-1_002.jpg,One,Standing,No,Other
fbce6d0c20fdb09b19e9f6993926626581179b81e3398187eb35f10e514e8393_cat-1_003.jpg,None,,,
fbce6d0c20fdb09b19e9f6993926626581179b81e3398187eb35f10e514e8393_cat-1_004.jpg,One,Standing,No,Staff
fbce6d0c20fdb09b19e9f6993926626581179b81e3398187eb35f10e514e8393_cat-1_005.jpg,One,Standing,No,Other
fbce6d0c20fdb09b19e9f6993926626581179b81e3398187eb35f10e514e8393_cat-1_006.jpg,One,Standing,No,Other
fbcf9794c552781481e3b94fb4f5f0662f7fd974f15850ce157c7d5ef6c9b19d_cat-1_001.PNG,One,Unknown,No,Other
fbcf9794c552781481e3b94fb4f5f0662f7fd974f15850ce157c7d5ef6c9b19d_cat-1_002.PNG,One,Sitting,No,Staff
fbd313e3d0a3724ed4e246f51a18051bdaa5cb55d5e5b9c5f3745015f1a7a878_cat-1_001.PNG,One,Standing,No,Staff
fbd313e3d0a3724ed4e246f51a18051bdaa5cb55d5e5b9c5f3745015f1a7a878_cat-1_002.PNG,Two,Standing,Yes,Staff
fbd313e3d0a3724ed4e246f51a18051bdaa5cb55d5e5b9c5f3745015f1a7a878_cat-1_003.PNG,One,Standing,Yes,Staff
fbebde4f23771d0f7bbda3cc52e6b7dc3eba906c53e5a6c32eec4645985dce88_cat-1_001.png,Three,Lying,No,Patient
fbebde4f23771d0f7bbda3cc52e6b7dc3eba906c53e5a6c32eec4645985dce88_cat-1_002.png,One,Standing,No,Staff
fbebde4f23771d0f7bbda3cc52e6b7dc3eba906c53e5a6c32eec4645985dce88_cat-1_003.png,One,Standing,No,Staff
fbebde4f23771d0f7bbda3cc52e6b7dc3eba906c53e5a6c32eec4645985dce88_cat-1_004.png,One,Sitting,No,Other
fbebde4f23771d0f7bbda3cc52e6b7dc3eba906c53e5a6c32eec4645985dce88_cat-1_005.png,Two,Standing,Yes,Other
fbebde4f23771d0f7bbda3cc52e6b7dc3eba906c53e5a6c32eec4645985dce88_cat-1_007.png,One,Lying,Yes,Patient
fbf6d1cd74db4412750b230b8c4b418224ffe1f748497ba3100576a8c1b71760_cat-1_002.png,Two,Lying,Yes,Patient
fbf6d1cd74db4412750b230b8c4b418224ffe1f748497ba3100576a8c1b71760_cat-1_003.png,One,Lying,Yes,Patient
fbf6d1cd74db4412750b230b8c4b418224ffe1f748497ba3100576a8c1b71760_cat-1_004.png,Two,Standing,No,Staff
e96dcc1120d5b0bda2e72b7900ea35e771e8bf4d8b5844658bda60493a2861d2_cat-1_007.png,One,Unknown,Yes,Other
e96dcc1120d5b0bda2e72b7900ea35e771e8bf4d8b5844658bda60493a2861d2_cat-1_008.png,Two,Standing,Yes,Other
e9870f56e9c9905c2d36219e08e173457faf76572bd9629f224021e2a47ea770_cat-1_001.png,One,Standing,No,Staff
e9870f56e9c9905c2d36219e08e173457faf76572bd9629f224021e2a47ea770_cat-1_002.png,One,Standing,No,Staff
e9870f56e9c9905c2d36219e08e173457faf76572bd9629f224021e2a47ea770_cat-1_003.png,One,Standing,No,Staff
e98c064be26af3805cbfb93cbdd625c43d6c462bb704c614d25aa911bd4b0a91_cat-1_001.jpg,One,Standing,No,Staff
e98c064be26af3805cbfb93cbdd625c43d6c462bb704c614d25aa911bd4b0a91_cat-1_002.jpg,One,Sitting,Yes,Other
e99456aa1aa080de865ea79ea470c8e63dc8820d7bcf1ab80973f82246a464fb_cat-1_001.png,Two,Unknown,,
e99456aa1aa080de865ea79ea470c8e63dc8820d7bcf1ab80973f82246a464fb_cat-1_002.png,One,Lying,No,Patient
e99456aa1aa080de865ea79ea470c8e63dc8820d7bcf1ab80973f82246a464fb_cat-1_003.png,One,Sitting,No,Staff
e9c45ea9f46d9bb3c1072a0ccaf3c8f8c87206cb152335d6dd8b0f5df20ed524_cat-1_002.PNG,One,Standing,No,Other
e9c45ea9f46d9bb3c1072a0ccaf3c8f8c87206cb152335d6dd8b0f5df20ed524_cat-1_003.PNG,Three,Standing,No,Other
e9c45ea9f46d9bb3c1072a0ccaf3c8f8c87206cb152335d6dd8b0f5df20ed524_cat-1_004.PNG,One,Standing,Yes,Other
e9c45ea9f46d9bb3c1072a0ccaf3c8f8c87206cb152335d6dd8b0f5df20ed524_cat-1_005.PNG,Two,Standing,Yes,Other
e9c8251f319f6959dee24c763788fc1cd6fdd6eef88a31e704e8e11d1a77b978_cat-1_001.PNG,One,Standing,No,Staff
e9ceb98abe53564f7030cbf292ebdcf85383f96c42992c9b876bdd9cab146a16_cat-1_001.png,One,Standing,Yes,Staff
e9ceb98abe53564f7030cbf292ebdcf85383f96c42992c9b876bdd9cab146a16_cat-1_002.png,One,Standing,Yes,Staff
e9ceb98abe53564f7030cbf292ebdcf85383f96c42992c9b876bdd9cab146a16_cat-1_003.png,One,Standing,Yes,Staff
e9d39da11319fb168421285ebec602989560c5fc0c75a4b8245cdc0946548ebc_cat-1_001.PNG,One,Standing,No,Other
e9e82bbcae5ddb51b5a76caa0206bf552905c36017d030a38b1d398d58b18eea_cat-1_003.png,Two,Sitting,No,Patient
e9e82bbcae5ddb51b5a76caa0206bf552905c36017d030a38b1d398d58b18eea_cat-1_004.png,One,Standing,No,Other
e9e82bbcae5ddb51b5a76caa0206bf552905c36017d030a38b1d398d58b18eea_cat-1_005.png,One,Standing,No,Staff
e9e82bbcae5ddb51b5a76caa0206bf552905c36017d030a38b1d398d58b18eea_cat-1_006.png,Two,Standing,Yes,Staff
e9e82bbcae5ddb51b5a76caa0206bf552905c36017d030a38b1d398d58b18eea_cat-1_009.png,One,Lying,Yes,Other
e9edfadd6880bdca82c40be909cf063b899ebaa0d120315af629b33962fee54e_cat-1_001.png,One,Sitting,No,Other
e9edfadd6880bdca82c40be909cf063b899ebaa0d120315af629b33962fee54e_cat-1_002.png,One,Standing,No,Staff
e9ee65e86f16911509b019d54961f9a3c49694c0e5f4d5e7a32f9415ff2e36f3_cat-1_001.png,Two,Sitting,No,Patient
e9ee65e86f16911509b019d54961f9a3c49694c0e5f4d5e7a32f9415ff2e36f3_cat-1_004.png,Two,Unknown,,
e9ee65e86f16911509b019d54961f9a3c49694c0e5f4d5e7a32f9415ff2e36f3_cat-1_005.png,Two,Standing,Yes,Staff
e9ee65e86f16911509b019d54961f9a3c49694c0e5f4d5e7a32f9415ff2e36f3_cat-1_006.png,Two,Standing,No,Other
e9ee65e86f16911509b019d54961f9a3c49694c0e5f4d5e7a32f9415ff2e36f3_cat-1_007.png,Three,Standing,Yes,Staff
e9ee65e86f16911509b019d54961f9a3c49694c0e5f4d5e7a32f9415ff2e36f3_cat-1_008.png,Three,Unknown,,
e9efea3ace6001a56d398e1c9b05a1d5b2f6df3196d341652ad8ad7d54d7cec3_cat-1_001.PNG,One,Standing,No,Staff
e9efea3ace6001a56d398e1c9b05a1d5b2f6df3196d341652ad8ad7d54d7cec3_cat-1_002.PNG,Two,Standing,Yes,Staff
e9efea3ace6001a56d398e1c9b05a1d5b2f6df3196d341652ad8ad7d54d7cec3_cat-1_003.PNG,One,Sitting,No,Patient
ea0a158ab360140e474334ad2ac884598d037657b11fb5dd71c49d24a482897b_cat-1_004.png,One,Lying,No,Patient
ea0a158ab360140e474334ad2ac884598d037657b11fb5dd71c49d24a482897b_cat-1_005.png,One,Standing,No,Staff
ea25686404b121bb506e3cad274dbd357f537980e0988b8ed3053f97c277aaaa_cat-1_001.PNG,Two,Standing,No,Other
ea25686404b121bb506e3cad274dbd357f537980e0988b8ed3053f97c277aaaa_cat-1_002.PNG,Two,Standing,Yes,Staff
ea25686404b121bb506e3cad274dbd357f537980e0988b8ed3053f97c277aaaa_cat-1_003.PNG,One,Standing,No,Other
ea2580f35932762bd5ca022271d295066b79adcb8d832f346219e9f078e43c07_cat-1_001.PNG,One,Standing,No,Other
ea2580f35932762bd5ca022271d295066b79adcb8d832f346219e9f078e43c07_cat-1_002.PNG,One,Standing,Yes,Other
ea265b4a945890e58ad9606cd441e08269ea5c2a584da9c564e5c77b90070d28_cat-1_001.PNG,One,Standing,No,Staff
ea265b4a945890e58ad9606cd441e08269ea5c2a584da9c564e5c77b90070d28_cat-1_002.PNG,One,Standing,No,Patient
ea3a5dbd5d36c17bc7dcd1c30124aa90ddcc108a754da9a612ccaa66d6360468_cat-1_001.png,Two,Standing,No,Staff
ea3a5dbd5d36c17bc7dcd1c30124aa90ddcc108a754da9a612ccaa66d6360468_cat-1_002.png,One,Standing,No,Staff
ea3a5dbd5d36c17bc7dcd1c30124aa90ddcc108a754da9a612ccaa66d6360468_cat-1_003.png,Two,Standing,Yes,Staff
ea46e0c5ccf74f5d8c46c8ed189ec9238b08d8f73f6bf2d9bdc1fa7ee9b17580_cat-1_001.png,Two,Sitting,No,Patient
ea46e0c5ccf74f5d8c46c8ed189ec9238b08d8f73f6bf2d9bdc1fa7ee9b17580_cat-1_002.png,One,Standing,No,Staff
ea5aa0211ba14b683004fc9196dc5ff85a17565a31c364e931a00abc71103c4a_cat-1_001.jpg,One,Standing,No,Staff
bc3bdd72fbb5e0b5a9a212211291ab6223067f497b37750d34934d67d0bdadf9_cat-1_001.jpg,One,Unknown,Yes,Staff
bc3bdd72fbb5e0b5a9a212211291ab6223067f497b37750d34934d67d0bdadf9_cat-1_002.jpg,One,Standing,No,Staff
bc3bdd72fbb5e0b5a9a212211291ab6223067f497b37750d34934d67d0bdadf9_cat-1_003.jpg,One,Standing,No,Staff
bc3bdd72fbb5e0b5a9a212211291ab6223067f497b37750d34934d67d0bdadf9_cat-1_004.jpg,None,,,
bc3bdd72fbb5e0b5a9a212211291ab6223067f497b37750d34934d67d0bdadf9_cat-1_005.jpg,Two,Standing,No,Staff
bc48a3a92937d8745ce5b16ad91cb0d9f73bfebe7a1703cb0f9d19bd781caeee_cat-1_001.png,One,Unknown,Yes,Other
bc48a3a92937d8745ce5b16ad91cb0d9f73bfebe7a1703cb0f9d19bd781caeee_cat-1_002.png,One,Sitting,No,Other
bc66a56d5247f96ff3cd8fe817757423b1364ca747974ae10bcc3efebb536765_cat-1_001.png,One,Sitting,No,Patient
bc66a56d5247f96ff3cd8fe817757423b1364ca747974ae10bcc3efebb536765_cat-1_002.png,One,Standing,No,Staff
bc785715f5721a320e471ff312f2b743c65ee3a0fd09cd96dd2eff65dccc662a_cat-1_001.jpg,One,Standing,No,Staff
bc785715f5721a320e471ff312f2b743c65ee3a0fd09cd96dd2eff65dccc662a_cat-1_002.jpg,Two,Sitting,No,Staff
bc78a77237405982e26edaeeb6a08dcd66cc7e64e44e5c21472bbab4c84a88d6_cat-1_001.png,One,Sitting,Yes,Other
bc78a77237405982e26edaeeb6a08dcd66cc7e64e44e5c21472bbab4c84a88d6_cat-1_002.png,One,Sitting,No,Other
bcc19981a211fe5f623dd3f40981e2f9ff8274b9027e1cfe0dd2e8c4febadb0d_cat-1_001.png,One,Unknown,No,Staff
bcc19981a211fe5f623dd3f40981e2f9ff8274b9027e1cfe0dd2e8c4febadb0d_cat-1_002.png,One,Standing,No,Staff
bcc670151c884821fb440cb18a75830877761d6cff0780fbe941d333f735ce4e_cat-1_001.PNG,One,Standing,No,Other
bcc670151c884821fb440cb18a75830877761d6cff0780fbe941d333f735ce4e_cat-1_002.PNG,One,Sitting,No,Staff
bcd4253b411634662a87338e1839987e6c3ce2b2885f0f48d93980a9f4e61111_cat-1_001.PNG,One,Sitting,No,Other
bcd4253b411634662a87338e1839987e6c3ce2b2885f0f48d93980a9f4e61111_cat-1_002.PNG,One,Sitting,No,Staff
bce1f31c897e8f764a427789c97bc75addb0d12a2aa6cb624ee5da18bdb2a934_cat-1_001.PNG,One,Lying,No,Patient
bce1f31c897e8f764a427789c97bc75addb0d12a2aa6cb624ee5da18bdb2a934_cat-1_002.PNG,One,Lying,No,Patient
bce1f31c897e8f764a427789c97bc75addb0d12a2aa6cb624ee5da18bdb2a934_cat-1_003.PNG,One,Standing,No,Staff
bce1f31c897e8f764a427789c97bc75addb0d12a2aa6cb624ee5da18bdb2a934_cat-1_004.PNG,Two,Standing,No,Staff
bce1f31c897e8f764a427789c97bc75addb0d12a2aa6cb624ee5da18bdb2a934_cat-1_005.PNG,Two,Standing,No,Staff
bce1f31c897e8f764a427789c97bc75addb0d12a2aa6cb624ee5da18bdb2a934_cat-1_006.PNG,Two,Standing,No,Staff
bd0a03e375199d447555decb98a1b2434725dee2c5536751a393d00204a71dc6_cat-1_001.PNG,One,Sitting,No,Other
bd0a03e375199d447555decb98a1b2434725dee2c5536751a393d00204a71dc6_cat-1_002.PNG,One,Sitting,No,Staff
bd0ad8cd926f0eec8af1d3bb0b23293a5f0ffa0440c2f68d8696e0e11c06fd77_cat-1_001.png,One,Sitting,No,Patient
bd0ad8cd926f0eec8af1d3bb0b23293a5f0ffa0440c2f68d8696e0e11c06fd77_cat-1_002.png,One,Standing,No,Staff
bd0f9f65e7595b9539a3a9ad747fb63c208f8f3c207c9112176313a92f9f1e42_cat-1_001.png,One,Standing,No,Staff
bd0f9f65e7595b9539a3a9ad747fb63c208f8f3c207c9112176313a92f9f1e42_cat-1_002.png,One,Standing,Yes,Staff
bd0f9f65e7595b9539a3a9ad747fb63c208f8f3c207c9112176313a92f9f1e42_cat-1_003.png,Three,Lying,No,Patient
bd25160e31efaf22a6cf01544e97d546bae1999fd2cc9f761b8e68bccbbf640d_cat-1_001.PNG,One,Standing,No,Other
bd25160e31efaf22a6cf01544e97d546bae1999fd2cc9f761b8e68bccbbf640d_cat-1_002.PNG,One,Standing,No,Other
bd3058d57c9c2b78626d773236f2b37ab3518fa6a6dc2db91221cf1287747b83_cat-1_002.PNG,One,Standing,No,Staff
bd3058d57c9c2b78626d773236f2b37ab3518fa6a6dc2db91221cf1287747b83_cat-1_003.PNG,One,Standing,Yes,Staff
bd3058d57c9c2b78626d773236f2b37ab3518fa6a6dc2db91221cf1287747b83_cat-1_007.PNG,Three,Sitting,Unknown / Watermark,Other
bd344452ac1f609b1b46853e5718359294ce930d3a31cf9e8962b332ec87e1c1_cat-1_001.PNG,One,Standing,No,Staff
bd344452ac1f609b1b46853e5718359294ce930d3a31cf9e8962b332ec87e1c1_cat-1_002.PNG,One,Standing,No,Other
bd344452ac1f609b1b46853e5718359294ce930d3a31cf9e8962b332ec87e1c1_cat-1_003.PNG,One,Standing,No,Other
bd344452ac1f609b1b46853e5718359294ce930d3a31cf9e8962b332ec87e1c1_cat-1_004.PNG,One,Standing,No,Other
bd344452ac1f609b1b46853e5718359294ce930d3a31cf9e8962b332ec87e1c1_cat-1_005.PNG,One,Standing,No,Other
bd34f5c82a9117e0ff1505d07a3ded6686cdb354893afdd56e068026d1c7a1a0_cat-1_001.png,One,Unknown,Yes,Staff
bd34f5c82a9117e0ff1505d07a3ded6686cdb354893afdd56e068026d1c7a1a0_cat-1_003.png,One,Standing,No,Staff
bd34f5c82a9117e0ff1505d07a3ded6686cdb354893afdd56e068026d1c7a1a0_cat-1_004.png,One,Standing,No,Staff
bd39adc8d85950dbfea69c0198a49d8373e54d06f7b44e8523d938080988530a_cat-1_001.PNG,One,Standing,No,Staff
bd39adc8d85950dbfea69c0198a49d8373e54d06f7b44e8523d938080988530a_cat-1_002.PNG,Two,Unknown,Yes,Staff
bd39adc8d85950dbfea69c0198a49d8373e54d06f7b44e8523d938080988530a_cat-1_003.PNG,One,Standing,Yes,Staff
bd3b7a73337a35ca7ca846ec8acd64e8d7c41766d72cf17638742197c970c564_cat-1_001.png,Two,Sitting,No,Staff
bd3b7a73337a35ca7ca846ec8acd64e8d7c41766d72cf17638742197c970c564_cat-1_002.png,One,Sitting,No,Patient
b0517fd92c9af34868f987c8f7f1f8a9457dca56b4ffacc94bd71228bd0331f8_cat-1_002.PNG,One,Standing,No,Staff
b080db9d08e8749ddce0407b29cebce6a7057a0fb19c2f9bcc5967522a3646f7_cat-1_001.png,One,Standing,No,Other
b080db9d08e8749ddce0407b29cebce6a7057a0fb19c2f9bcc5967522a3646f7_cat-1_002.png,Two,Sitting,No,Patient
b080db9d08e8749ddce0407b29cebce6a7057a0fb19c2f9bcc5967522a3646f7_cat-1_003.png,One,Standing,Yes,Staff
b080db9d08e8749ddce0407b29cebce6a7057a0fb19c2f9bcc5967522a3646f7_cat-1_004.png,One,Sitting,Yes,Patient
b090cdce40fa07724e3703e4a07684aaecffc648cc24dfd62cd965e2c5bad3d8_cat-1_001.PNG,Two,Sitting,No,Patient
b090cdce40fa07724e3703e4a07684aaecffc648cc24dfd62cd965e2c5bad3d8_cat-1_002.PNG,One,Sitting,No,Patient
b090cdce40fa07724e3703e4a07684aaecffc648cc24dfd62cd965e2c5bad3d8_cat-1_003.PNG,One,Standing,Yes,Staff
b090cdce40fa07724e3703e4a07684aaecffc648cc24dfd62cd965e2c5bad3d8_cat-1_004.PNG,One,Standing,No,Staff
b090cdce40fa07724e3703e4a07684aaecffc648cc24dfd62cd965e2c5bad3d8_cat-1_005.PNG,One,Standing,No,Staff
b0a625fabf8aa4f0706b33b06bf0654549f7fc6973771613270f2bf33a0e6a9e_cat-1_001.png,One,Lying,No,Patient
b0a625fabf8aa4f0706b33b06bf0654549f7fc6973771613270f2bf33a0e6a9e_cat-1_002.png,One,Standing,No,Other
b0b41c321554a3273617c75214aedbffacd53386b3ea6a18cbe7043eb400755e_cat-1_001.PNG,One,Sitting,No,Staff
b0b41c321554a3273617c75214aedbffacd53386b3ea6a18cbe7043eb400755e_cat-1_002.PNG,One,Sitting,No,Staff
b0b41c321554a3273617c75214aedbffacd53386b3ea6a18cbe7043eb400755e_cat-1_003.PNG,One,Sitting,No,Staff
b0c77087eb8c0483ae8134ee126657ad3618d92a2e63b053fa08989ce01122a4_cat-1_003.jpg,Three,Standing,No,Other
b0c77087eb8c0483ae8134ee126657ad3618d92a2e63b053fa08989ce01122a4_cat-1_004.jpg,Two,Standing,No,Staff
b0c77087eb8c0483ae8134ee126657ad3618d92a2e63b053fa08989ce01122a4_cat-1_005.jpg,Two,Standing,No,Staff
b0cd97b4dcde61d02469b73ecf762af1b1742a96b733ceea276eac4192ca1e17_cat-1_001.PNG,One,Sitting,Yes,Staff
b0cd97b4dcde61d02469b73ecf762af1b1742a96b733ceea276eac4192ca1e17_cat-1_002.PNG,One,Standing,No,Staff
b0d5574c9de5e8bc3c3def53c2b9d00e9fef717e9be10d319a087362c97f9196_cat-1_001.png,One,Sitting,No,Patient
b0e1ed9fec1ebdb1aadb9c65c23d0143f24c79f4a6f42cfe48578d1f897e7cc4_cat-1_001.PNG,One,Sitting,No,Patient
b0e1ed9fec1ebdb1aadb9c65c23d0143f24c79f4a6f42cfe48578d1f897e7cc4_cat-1_002.PNG,Two,Standing,No,Staff
b0e1ed9fec1ebdb1aadb9c65c23d0143f24c79f4a6f42cfe48578d1f897e7cc4_cat-1_003.PNG,One,Sitting,No,Other
b0e1ed9fec1ebdb1aadb9c65c23d0143f24c79f4a6f42cfe48578d1f897e7cc4_cat-1_004.PNG,Two,Unknown,,
b0faf5dcea645d074a3135d50b1a9cabf73bb0529bb628aa167d509865833fe0_cat-1_001.png,One,Lying,Yes,Patient
b0faf5dcea645d074a3135d50b1a9cabf73bb0529bb628aa167d509865833fe0_cat-1_002.png,One,Standing,No,Staff
b0faf5dcea645d074a3135d50b1a9cabf73bb0529bb628aa167d509865833fe0_cat-1_003.png,None,,,
b101fbd7fb24dbaa317a81dd46f074fddb84964526c20e1768857eaae5392a0c_cat-1_001.png,One,Standing,Yes,Staff
b101fbd7fb24dbaa317a81dd46f074fddb84964526c20e1768857eaae5392a0c_cat-1_002.png,One,Standing,No,Other
b101fbd7fb24dbaa317a81dd46f074fddb84964526c20e1768857eaae5392a0c_cat-1_003.png,Two,Lying,No,Patient
b10598b9e6fbf89735cdb62b2b5bc5c575391b37c086dcf550760f49a326885e_cat-1_001.PNG,One,Sitting,No,Other
b10598b9e6fbf89735cdb62b2b5bc5c575391b37c086dcf550760f49a326885e_cat-1_002.PNG,One,Sitting,No,Other
b113e66c92d7ff693ad11237b1828080153d9570b7d26868285495c46beb3c40_cat-1_001.PNG,None,,,
b113e66c92d7ff693ad11237b1828080153d9570b7d26868285495c46beb3c40_cat-1_002.PNG,One,Standing,No,Other
b113e66c92d7ff693ad11237b1828080153d9570b7d26868285495c46beb3c40_cat-1_003.PNG,One,Standing,No,Other
b113e66c92d7ff693ad11237b1828080153d9570b7d26868285495c46beb3c40_cat-1_004.PNG,Two,Standing,No,Other
b1147c9bf316030f98193153ee796f9f0fb26ec8ab25db280d97a10c91d6e87e_cat-1_001.png,One,Sitting,No,Patient
b1147c9bf316030f98193153ee796f9f0fb26ec8ab25db280d97a10c91d6e87e_cat-1_002.png,One,Standing,No,Other
b11cf8420b13b336aeba50f132ba12f1a995df0962f622a9d674ba63310e6dca_cat-1_001.png,Two,Lying,No,Patient
b11cf8420b13b336aeba50f132ba12f1a995df0962f622a9d674ba63310e6dca_cat-1_002.png,One,Standing,Yes,Staff
b1327ff392da9a1689c750b1b81021c080ebcf3992312e312dc58ef5c9c3953d_cat-1_001.png,One,Sitting,No,Other
b1327ff392da9a1689c750b1b81021c080ebcf3992312e312dc58ef5c9c3953d_cat-1_002.png,One,Standing,No,Staff
b1327ff392da9a1689c750b1b81021c080ebcf3992312e312dc58ef5c9c3953d_cat-1_003.png,One,Standing,No,Staff
b1327ff392da9a1689c750b1b81021c080ebcf3992312e312dc58ef5c9c3953d_cat-1_004.png,One,Standing,No,Staff
b1327ff392da9a1689c750b1b81021c080ebcf3992312e312dc58ef5c9c3953d_cat-1_005.png,One,Standing,No,Staff
b1327ff392da9a1689c750b1b81021c080ebcf3992312e312dc58ef5c9c3953d_cat-1_006.png,One,Unknown,Yes,Other
b13bf9575bafa07d74e5b1cd65216f1dae12815b86c3bfd00239f6ef7afafc5d_cat-1_001.png,One,Standing,No,Staff
b13bf9575bafa07d74e5b1cd65216f1dae12815b86c3bfd00239f6ef7afafc5d_cat-1_002.png,One,Standing,No,Staff
b13bf9575bafa07d74e5b1cd65216f1dae12815b86c3bfd00239f6ef7afafc5d_cat-1_003.png,One,Standing,No,Staff
c39fa8cc0b100b88d524fd7fa429209a6bb6ba3f5c789aa2b4beff3a2f688219_cat-1_004.PNG,One,Sitting,Yes,Staff
c3c785dcdec5f8df0e7265c832f4ede8e4109a2b1a71170fb9a61a32482989d8_cat-1_001.PNG,One,Sitting,No,Staff
c3d0e566ae20f0f12304790dc67080e9e931bfb8986e5082d8fd495c9654acdd_cat-1_001.PNG,One,Standing,Yes,Staff
c3d0e566ae20f0f12304790dc67080e9e931bfb8986e5082d8fd495c9654acdd_cat-1_002.PNG,One,Lying,Yes,Patient
c3d0e566ae20f0f12304790dc67080e9e931bfb8986e5082d8fd495c9654acdd_cat-1_003.PNG,One,Standing,Yes,Staff
c3dabcd3935eedbe7600c24811726c7fa2266b37bd54fc12d6cfb6af98793c63_cat-1_001.jpg,One,Standing,No,Staff
c3dabcd3935eedbe7600c24811726c7fa2266b37bd54fc12d6cfb6af98793c63_cat-1_002.jpg,One,Standing,No,Staff
c3dcf06574948804d66b665830dfa6587522bef4a60f8d19b726cb852214e3ef_cat-1_001.png,Two,Lying,No,Patient
c3dcf06574948804d66b665830dfa6587522bef4a60f8d19b726cb852214e3ef_cat-1_002.png,One,Lying,Yes,Patient
c3dcf06574948804d66b665830dfa6587522bef4a60f8d19b726cb852214e3ef_cat-1_003.png,One,Standing,Yes,Staff
c3ec1c04d76fec374f6e306a43d1fb16e995587d635b50f50d234e8519191b19_cat-1_002.PNG,One,Standing,No,Staff
c3ec1c04d76fec374f6e306a43d1fb16e995587d635b50f50d234e8519191b19_cat-1_004.PNG,One,Standing,Yes,Staff
c3ed2bbc91c55747b5742698e275e73f828e3ba25ac381e047a433300dc3cfb7_cat-1_001.jpg,One,Standing,Yes,Staff
c3ed2bbc91c55747b5742698e275e73f828e3ba25ac381e047a433300dc3cfb7_cat-1_002.jpg,One,Standing,Yes,Staff
c3f8359982f6d52a99156f9c94282f135761f8f4d37c231770ff0a9d54c6b880_cat-1_001.jpg,One,Standing,Yes,Staff
c3f8359982f6d52a99156f9c94282f135761f8f4d37c231770ff0a9d54c6b880_cat-1_002.jpg,One,Standing,No,Staff
c4366fdf115efe78f2fadf78aa6773b48571c9322bcf25380e2c07c65473869c_cat-1_001.png,One,Sitting,No,Other
